"AG
Code",AG Code Description,"Main A/c
Code",Main Account Code Description,"Existing
Account
Codes","Erstwhile Specific Account Code
Description",GL Code,GL Description on ERP
75,Employee Costs,75.3,Dearness Allowance,75 311,D.A. Permanent Employees,7531100000,Dearness Allowances-CPF
75,Employee Costs,75.4,Other Allowances - Regular,75 411,City Compensatory Allowance,7542900000,Other Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 412,House Rent Allowance,7541200000,House Rent Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 413,Site Compensatory Allowance,7541300000,Site Compensatory Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 414,Hill and High Altitude Allowance,7541400000,Hill and High Altitude Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 416,Medical Allowance,7541600000,Medical Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 417,Motor Cycle Allowance,7541700000,Motor Cycle Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 418,Cycle Allowance,7541800000,Cycle Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 420,Washing Allowance,7542000000,Washing Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 421,Essential Service Allowance,7542100000,Essential Service Allowance
75,Employee Costs,75.4,Other Allowances - Regular,75 429,Other Allowanc,7542900000,Other Allowance
75,Employee Costs,75.5,Bonus,75 510,Permanent Employees,7551000000,Bonus/Exgratia
75,Employee Costs,75.6,Other Staff Costs,75 611,Medical Expenses Reimbursement,7561100000,Medical Expenses Reimbursement
75,Employee Costs,75.6,Other Staff Costs,75 617,Earned Leave Encashment,7561700000,Earned Leave Encashment
75,Employee Costs,75.7,Other Staff Costs - II,75 740,Uniforms and Liveries Expenses,7574000000,Uniforms and Liveries Expenses
75,Employee Costs,75.7,Other Staff Costs - II,75 750,Recreation Expenses,7575000000,Recreation Expenses
75,Employee Costs,75.7,Other Staff Costs - II,75 760,Other Welfare Expenses,7576000000,Other Welfare Expenses
75,Employee Costs,75.7,Other Staff Costs - II,75 770,Expenditure on Departmental Training,7577000000,Expenditure on Departmental Training
75,Employee Costs,75.7,Other Staff Costs - II,75 771,Taining Expenditure Employee Cost,7577100000,Taining Expenditure Employee Cost
75,Employee Costs,75.7,Other Staff Costs - II,75 772,Salary & Wages Related Common Expenditure,7577200000,Salary & Wages Related Common Expenditure
75,Employee Costs,75.8,Terminal Benefits,75 817,G.I.S. Ex-Gratia Grant,7581700000,G.I.S. Ex-Gratia Grant
75,Employee Costs,75.8,Terminal Benefits,75 818,Linked G.P.F. Insurance Scheme,7581800000,Linked G.P.F. Insurance Scheme
75,Employee Costs,75.8,Terminal Benefits,75 819,Employee cost-Linked C.P.F. Insurance Scheme,7581900000,Employee cost-Linked C.P.F. Insurance Scheme
75,Employee Costs,75.8,Terminal Benefits,75 820,E.P.F. Employers Contribution,7582000000,E.P.F. Employers Contribution
75,Employee Costs,75.8,Terminal Benefits,75 830,Superannuation Employers Contribution(Pension),7583000000,Superannuation Employers Contribution(Pension)
75,Employee Costs,75.8,Terminal Benefits,75 831,Superannuation Pension Contribution (7th Pay Arrear),7583100000,Superannuation Pension Contribution 7th Pay Arrear
75,Employee Costs,75.8,Terminal Benefits,75 840,Superannuation Gratuity (GPF Employees),7584000000,Superannuation Gratuity (GPF Employees)
75,Employee Costs,75.8,Terminal Benefits,75 841,Superannuation Gratuity (Employees under CPF Scheme),7584100000,Superannuation Gratuity (Emplyees undr CPF Scheme)
75,Employee Costs,75.8,Terminal Benefits,75 842,Superannuation Gratuity related to 7th Pay Arrear (GPF Employees),7584000000,Superannuation Gratuity (GPF Employees)
75,Employee Costs,75.8,Terminal Benefits,75 860,C.P.F.-Employer's Contribution,7586000000,C.P.F.-Employer's Contribution
75,Employee Costs,75.8,Terminal Benefits,75 861,CPF Contribution-Employer Share (7th Pay Arrear),7586000000,C.P.F.-Employer's Contribution
75,Employee Costs,75.9,Employees Costs Charged to Capital Works,75 900,Employee Costs Charged to Capital Works,7590100000,Employee Costs Charged to Capital Works
76,Administration and General Expenses,76.1,Administration Expenses,76 101,Rent,7610100000,Property Related Expenses - Rent
76,Administration and General Expenses,76.1,Administration Expenses,76 102,Rates and Taxes,7610200000,Property Related Expenses - Rates and Taxes
76,Administration and General Expenses,76.1,Administration Expenses,76 104,Insurance of Fixed Assets,7610400000,Property Related Expenses - Insurance of Fix Asset
76,Administration and General Expenses,76.1,Administration Expenses,76 105,Insurance of Stocks,7610500000,Property Related Expenses - Insurance of Stocks
76,Administration and General Expenses,76.1,Administration Expenses,76 106,Insurance of Assets Under Construction,7610600000,Property Related Expenses - Insurance Others - AUC
76,Administration and General Expenses,76.1,Administration Expenses,76 107,Insurance Others,7610700000,Property Related Expenses - Insurance Others
76,Administration and General Expenses,76.1,Administration Expenses,76 111,Telephone & Trunk Calls,7611100000,Communication - Telephone & Trunk Calls
76,Administration and General Expenses,76.1,Administration Expenses,76 112,Postage & Telegrams,7611200000,Communication - Postage & Telegrams
76,Administration and General Expenses,76.1,Administration Expenses,76 120,Professional Charges,7612000000,Professional Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 121,Legal Charges,7612100000,Legal Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 122,Audit Fees,7612200000,Audit Fees
76,Administration and General Expenses,76.1,Administration Expenses,76 123,Consultancy Charges,7612300000,Consultancy Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 124,Technical Fees,7612400000,Technical Fees
76,Administration and General Expenses,76.1,Administration Expenses,76 125,Other Professional Charges,7612500000,Other Professional Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 126,Honorariams,7612600000,Honorariams
76,Administration and General Expenses,76.1,Administration Expenses,76 127,Other Statutory Audit Fees,7612700000,Other Statutory Audit Fees
76,Administration and General Expenses,76.1,Administration Expenses,76 128,Expenditure on Extra Department Training,7612800000,Expenditure on Extra Department Training
76,Administration and General Expenses,76.1,Administration Expenses,76 129,Internal Audit Fees,7612900000,Internal Audit Fees
76,Administration and General Expenses,76.1,Administration Expenses,76 131,Conveyance Expenses,7613100000,Conveyance & Travelling - Conveyance Expenses
76,Administration and General Expenses,76.1,Administration Expenses,76 132,Travelling Expenses(officers),7613200000,C & T - Travelling Expenses(officers)
76,Administration and General Expenses,76.1,Administration Expenses,76 133,Travelling Allowance to Employers,7613300000,C & T - Travelling Allowance to Employers
76,Administration and General Expenses,76.1,Administration Expenses,76 135,Travelling Allowance to Internal Auditor,7613500000,C & T - Travelling Allowance to Internal Auditor
76,Administration and General Expenses,76.1,Administration Expenses,76 136,Vehicle Running Expenses Petrol & Oil (Other than Truck/Delivery Van),7613600000,Conveyance & Travelling-Vehicle Running Expnses
76,Administration and General Expenses,76.1,Administration Expenses,76 137,Local Outdoor Duty Allowances,7613700000,C & T-Local Outdoor Duty Allowances
76,Administration and General Expenses,76.1,Administration Expenses,76 138,Vehicles Licenses & Registration Fee,7613800000,C & T-Vehicles Licenses & Regisration Fee
76,Administration and General Expenses,76.1,Administration Expenses,76 139,Travelling Allwance Payment to Charterd Accountants appointed by the Comptroller & Auditor General of India,7613900000,Conveyance&Travelling- Travelling Allwnce Paymt-CA
76,Administration and General Expenses,76.1,Administration Expenses,76 140,"Expenditure on conveyance, tour and travel on hotel or boarding and lodging for attending conferences by employees except fee paid for their participation",7614000000,Expnd. on conveyance-tour-travel & lodging
76,Administration and General Expenses,76.1,Administration Expenses,76 151,Fees & Subscription,7615100000,Other Expenses - Fees & Subscription
76,Administration and General Expenses,76.1,Administration Expenses,76 153,Printing & Stationery,7615300000,Other Expenses - Printing & Stationery
76,Administration and General Expenses,76.1,Administration Expenses,76 154,Computer Maintenance,7615400000,Other Expenses - Computer Maintenance
76,Administration and General Expenses,76.1,Administration Expenses,76 155,Advertisement Expenses,7615500000,Other Expenses - Advertisement Expenses
76,Administration and General Expenses,76.1,Administration Expenses,76 156,Tariff Assessment & License Fees,7615600000,Other Expenses - Tariff Assessment & License Fees
76,Administration and General Expenses,76.1,Administration Expenses,76 158,Electircity Charges,7615800000,Other Expenses - Electircity Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 159,ARR Fees,7615900000,Other Expenses - ARR Fees
76,Administration and General Expenses,76.1,Administration Expenses,76 160,Water Charges,7616000000,Other Expenses - Water Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 161,Expenditure on Meeting & Seminars etc.,7616100000,Other Expenses-Expenditure on Meeting&Seminars etc
76,Administration and General Expenses,76.1,Administration Expenses,76 162,Entertainment,7616200000,Other Expenses - Entertainment
76,Administration and General Expenses,76.1,Administration Expenses,76 164,CISF payments,7616400000,Enagagement of Manpower for office
76,Administration and General Expenses,76.1,Administration Expenses,76 165,Fee to Government Department(IT Deptt./Comml. Tax Deptt.etc) - Statutory Requirement/Compliance,7616500000,Other Expenses-Fee to Govt Dept- Statutory R/C
76,Administration and General Expenses,76.1,Administration Expenses,76 166,Rebate on Transmission Charges,7616600000,Rebate on Transmission Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 167,Rebate on Transmission Charges,7616700000,Bandwidth and Fiber Charges
76,Administration and General Expenses,76.1,Administration Expenses,76 179,Consultancy Charges for Computer Operation & Software Development,7617900000,Othr Expnses-Consultancy Chrges for Comp O&S Dvlpm
76,Administration and General Expenses,76.1,Administration Expenses,76 181,Festival Celebrations,7618100000,Other Expenses - Festival Celebrations
76,Administration and General Expenses,76.1,Administration Expenses,76 187,Expenditure on Trust,7618700000,Other Expenses - Expenditure on Trust
76,Administration and General Expenses,76.1,Administration Expenses,76 188,Administrative & General Expenses Related Common Expenditure,7618800000,Adm&General Exp Related Common Exp
76,Administration and General Expenses,76.1,Administration Expenses,76 190,Miscellaneous Expenses,7619000000,Other Expenses - Miscellaneous Expenses
76,Administration and General Expenses,76.1,Administration Expenses,76 191,Interest on unremitted G.P.F. subscription,7619100000,Other Expenses-Intrst on unremitted GPF subscriptn
76,Administration and General Expenses,76.1,Administration Expenses,76 192,Interest on unremitted C.P.F. subscription,7619200000,Other Expenses-Intrst on unremitted CPF subscriptn
76,Administration and General Expenses,76.1,Administration Expenses,76 193,E-Tender Portal related Expenses,7619300000,Other Expenses - E-Tender Portal related Expenses
76,Administration and General Expenses,76.2,Material Related Expenses,76 210,Freight in Capital Equipments,7621000000,Freight in Capital Equiments - Material Related Exp
76,Administration and General Expenses,76.2,Material Related Expenses,76 220,Other Freight,7622000000,Other Freight- Material related Expenses
76,Administration and General Expenses,76.2,Material Related Expenses,76 260,Advertisement of Tender Notices and Other Purchase related Advertisement,7626000000,Advt of Tendrs Notices&Othr Purchase related Advt
76,Administration and General Expenses,76.4,Corporate Social Responsibility Expenses,76 440,Corporate Social Responsibility Expenses,7644000000,Corporate Social Responsibility Expenses
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 110,Amortisation of Lease Hold Assests,7711000000,Depreciation - Amortisation of Lease Hold Assests
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 120,Building,7712000000,Depreciation - Building
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 130,Hydraulic Works,7713000000,Depreciation - Hydraulic Works
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 140,Civil Works,7714000000,Depreciation - Civil Works
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 150,Plant & Machinery,7715000000,Depreciation - Plant & Machinery
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 160,"T&D Lines, Cable Net Work etc.",7716000000,"Depreciation - T&D Lines, Cable Net Work etc."
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 170,Vehicles,7717000000,Depreciation - Vehicles
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 180,Furniture & Fixtures,7718000000,Depreciation - Furniture & Fixtures
77,Depreciation and other Cost relating to Fixed Assets,77.1,Depreciation,77 190,Office Eqipments,7719000000,Depreciation - Office Eqipments
77,Depreciation and other Cost relating to Fixed Assets,77.2,Depreciation - II,77 260,Depreciation on Computer & Communication System,7726000000,Depreciation on Computer & Communication System
77,Depreciation and other Cost relating to Fixed Assets,77.2,Depreciation - II,77 261,Depreciation on Computer & Communication Equipments,7726100000,Depreciation- comp&communication Equipments
77,Depreciation and other Cost relating to Fixed Assets,77.6,Small and Low Value Items Written Off,77 610,Small & Low Value Assets Written Off,7761000000,Small & Low Value Assets Written Off
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 720,Write off Deficits of Fixed Assets Observed upon Physical Verification,7772000000,Write off Deficits of FA Observed upon Phy. Verif.
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 731,Land and Land Rights,7773100000,Loss on Sale of - Land and Land Rights
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 732,Buildigs,7773200000,Loss on Sale of - Buildings
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 734,Civil Works,7773400000,Loss on Sale of - Civil Works
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 735,Plant & Machinery,7773500000,Loss on Sale of - Plant & Machinery
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 736,"Lines, Cables etc. Networks",7773600000,"Loss on Sale of - Lines, Cables etc. Networks"
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 737,Vehicles,7773700000,Loss on Sale of - Vehicles
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 738,Furniture & Fixtures,7773800000,Loss on Sale of - Furniture & Fixtures
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 739,Office Eqipments,7773900000,Loss on Sale of - Office Eqipments
77,Depreciation and other Cost relating to Fixed Assets,77.7,Losses Relating to Fixed Assets,77 740,Depreciation on Software,7774000000,Depreciation on Software
77,Depreciation and other Cost relating to Fixed Assets,77.9,Depreciation of Related Costs Charged to Capital Works (Cr.Accounts),77 9,Depreciation of Related Costs Charged to Capital Works(Cr.Accounts),7790100000,Dep. of Related Cost Chrged to Cap. Works(Cr.Acct)
78,Interest and Other Finance Charges,78.5,Interest on Other Loans/Deffered Credit (in Rs.),78 510,Interest on Capital Liabilities,7851000000,Interest on Capital Liabilities
78,Interest and Other Finance Charges,78.5,Interest on Other Loans/Deffered Credit (in Rs.),78 549,,7851000000,Interest on Capital Liabilities
78,Interest and Other Finance Charges,78.5,Interest on Other Loans/Deffered Credit (in Rs.),78 57301,PFC(RTL),7851000000,Interest on Capital Liabilities
